epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.7727088928222656,9.999999747378752e-05,1.178182601928711,0.4530744254589081,1.169625163078308
11,0.8328623175621033,9.999999747378752e-05,0.612995445728302,0.31715211272239685,2.892714500427246
12,0.8397254943847656,9.999999747378752e-05,0.5294345021247864,0.2588996887207031,4.058257579803467
13,0.8385143280029297,9.999999747378752e-05,0.5256685018539429,0.45954692363739014,2.5304417610168457
14,0.8393217325210571,4.999999873689376e-05,0.4872187376022339,0.5501618385314941,1.2789782285690308
15,0.8619297742843628,4.999999873689376e-05,0.42674046754837036,0.6278316974639893,1.3523656129837036
16,0.8865563273429871,4.999999873689376e-05,0.35954493284225464,0.7734627723693848,0.7971922159194946
17,0.9132014513015747,4.999999873689376e-05,0.23452873528003693,0.8414239287376404,0.7377201318740845
18,0.9103754758834839,4.999999873689376e-05,0.2366839200258255,0.8705501556396484,0.4986792504787445
19,0.9232943058013916,4.999999873689376e-05,0.24604256451129913,0.8414239287376404,0.713736355304718
20,0.9333871603012085,4.999999873689376e-05,0.19067610800266266,0.8737863898277283,0.6734482645988464
21,0.9293500185012817,4.999999873689376e-05,0.21130917966365814,0.8543689250946045,0.8521562814712524
22,0.9418651461601257,2.499999936844688e-05,0.1738327443599701,0.8705501556396484,0.6516103148460388
23,0.942672610282898,2.499999936844688e-05,0.15914016962051392,0.8867313861846924,0.4619714021682739
24,0.950343132019043,2.499999936844688e-05,0.13916854560375214,0.8834951519966125,0.516477644443512
25,0.9511505961418152,2.499999936844688e-05,0.14684103429317474,0.893203854560852,0.613825798034668
26,0.9523617029190063,2.499999936844688e-05,0.16240087151527405,0.8737863898277283,0.5653206706047058
27,0.9600322842597961,1.249999968422344e-05,0.13749048113822937,0.8673139214515686,0.7499935626983643
28,0.958821177482605,1.249999968422344e-05,0.12220963090658188,0.8867313861846924,0.6194561123847961
29,0.9584174156188965,1.249999968422344e-05,0.12180270254611969,0.8996763825416565,0.5314406752586365
