epoch,accuracy,loss,val_accuracy,val_loss
0,0.9018974304199219,0.23867136240005493,0.8478964567184448,0.4381141662597656
1,0.9160274267196655,0.18820758163928986,0.8511326909065247,0.42319580912590027
2,0.9216794371604919,0.17346641421318054,0.8543689250946045,0.41315340995788574
3,0.9341945648193359,0.1526675522327423,0.8576051592826843,0.3861112594604492
4,0.9354057312011719,0.15381525456905365,0.8576051592826843,0.3866265118122101
5,0.9402502775192261,0.14586913585662842,0.8608414530754089,0.39087924361228943
6,0.9390391707420349,0.13944560289382935,0.8640776872634888,0.35818085074424744
7,0.9463059902191162,0.12948818504810333,0.8673139214515686,0.3459599018096924
8,0.9471134543418884,0.12820111215114594,0.8737863898277283,0.32195013761520386
9,0.9495357275009155,0.12029275298118591,0.8802589178085327,0.3312906324863434
10,0.9535728693008423,0.11082137376070023,0.8770226240158081,0.33560243248939514
11,0.9551877379417419,0.11487072706222534,0.8737863898277283,0.33869150280952454
12,0.9608397483825684,0.1036866083741188,0.8673139214515686,0.35404032468795776
13,0.9604359865188599,0.10305246710777283,0.8705501556396484,0.3258945047855377
