epoch,accuracy,loss,val_accuracy,val_loss
0,0.8873637318611145,0.25318238139152527,0.8381876945495605,0.4777575731277466
1,0.9123940467834473,0.1950615495443344,0.844660222530365,0.43410149216651917
2,0.916431188583374,0.18740414083003998,0.844660222530365,0.409465491771698
3,0.9317722916603088,0.15559589862823486,0.8478964567184448,0.39932024478912354
4,0.937828004360199,0.14525529742240906,0.8543689250946045,0.3746970593929291
5,0.941461443901062,0.13905756175518036,0.8511326909065247,0.3410753607749939
6,0.9511505961418152,0.12641853094100952,0.8543689250946045,0.34017783403396606
7,0.9459022879600525,0.1262686401605606,0.8608414530754089,0.333074688911438
8,0.950343132019043,0.121305450797081,0.8608414530754089,0.3294936418533325
9,0.9600322842597961,0.10261444747447968,0.8608414530754089,0.3296712636947632
10,0.9616471529006958,0.10016916692256927,0.8770226240158081,0.3161366283893585
11,0.9604359865188599,0.1002785935997963,0.8737863898277283,0.32051053643226624
12,0.9632620215415955,0.0992632731795311,0.8770226240158081,0.3169395327568054
13,0.9620508551597595,0.09333987534046173,0.8705501556396484,0.3080332577228546
14,0.9668954610824585,0.08613187074661255,0.8802589178085327,0.2974683940410614
