epoch,accuracy,loss,val_accuracy,val_loss
0,0.8897860050201416,0.25996869802474976,0.8543689250946045,0.4134620726108551
1,0.9063383340835571,0.21371261775493622,0.8543689250946045,0.39807769656181335
2,0.9148163199424744,0.19583818316459656,0.8576051592826843,0.38492172956466675
3,0.9309648871421814,0.1765449196100235,0.8576051592826843,0.3732733428478241
4,0.9333871603012085,0.14907041192054749,0.8543689250946045,0.3671368956565857
5,0.9362131357192993,0.1541254222393036,0.8608414530754089,0.34959104657173157
6,0.9495357275009155,0.13154751062393188,0.8640776872634888,0.35040175914764404
7,0.9487283229827881,0.12512388825416565,0.8705501556396484,0.33434057235717773
8,0.9547840356826782,0.10949087142944336,0.8576051592826843,0.35542032122612
9,0.953976571559906,0.11466074734926224,0.8576051592826843,0.34782466292381287
10,0.9531691670417786,0.112063467502594,0.8673139214515686,0.34060153365135193
11,0.9677028656005859,0.09346091747283936,0.8737863898277283,0.35294368863105774
12,0.9604359865188599,0.09400897473096848,0.8737863898277283,0.3544450104236603
