epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.5433992743492126,9.999999747378752e-05,0.7290626764297485,0.19093851745128632,0.7395157217979431
11,0.6592652201652527,9.999999747378752e-05,0.5526361465454102,0.799352765083313,0.5270832777023315
12,0.8219620585441589,9.999999747378752e-05,0.417229562997818,0.7928802371025085,0.5024337768554688
13,0.8736374378204346,9.999999747378752e-05,0.28837066888809204,0.8220064640045166,0.3762718737125397
14,0.8893823027610779,9.999999747378752e-05,0.24741677939891815,0.8640776872634888,0.33432453870773315
15,0.8942269086837769,9.999999747378752e-05,0.250897079706192,0.8414239287376404,0.3932326138019562
16,0.9265240430831909,9.999999747378752e-05,0.19759874045848846,0.8349514603614807,0.40206751227378845
17,0.9329834580421448,9.999999747378752e-05,0.17942097783088684,0.8543689250946045,0.3359375596046448
18,0.9317722916603088,4.999999873689376e-05,0.16858376562595367,0.893203854560852,0.26013773679733276
19,0.9463059902191162,4.999999873689376e-05,0.13754025101661682,0.8834951519966125,0.32733479142189026
20,0.9406540393829346,4.999999873689376e-05,0.15831714868545532,0.8608414530754089,0.3420698046684265
21,0.941461443901062,4.999999873689376e-05,0.14886659383773804,0.9061488509178162,0.2383924275636673
22,0.950343132019043,4.999999873689376e-05,0.12742921710014343,0.8964401483535767,0.2557145357131958
23,0.9547840356826782,4.999999873689376e-05,0.11988738924264908,0.9061488509178162,0.22966589033603668
24,0.9555914402008057,4.999999873689376e-05,0.10801196843385696,0.8802589178085327,0.3556761145591736
25,0.9519580006599426,4.999999873689376e-05,0.12182530760765076,0.8640776872634888,0.4663732945919037
26,0.9580137133598328,4.999999873689376e-05,0.11281870305538177,0.8770226240158081,0.47440794110298157
27,0.9572063088417053,2.499999936844688e-05,0.09354759007692337,0.8867313861846924,0.4782623052597046
28,0.9729511737823486,2.499999936844688e-05,0.06549094617366791,0.9255663156509399,0.30064016580581665
29,0.9600322842597961,2.499999936844688e-05,0.10835849493741989,0.9223300814628601,0.3168102502822876
