epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8526443243026733,9.999999747378752e-05,0.3462950587272644,0.8220064640045166,1.3572311401367188
11,0.9018974304199219,9.999999747378752e-05,0.233639195561409,0.8899676203727722,0.3314036428928375
12,0.9269277453422546,9.999999747378752e-05,0.17529675364494324,0.8478964567184448,0.4422634541988373
13,0.9422688484191895,9.999999747378752e-05,0.13638851046562195,0.9126213788986206,0.32539376616477966
14,0.9600322842597961,9.999999747378752e-05,0.11077377945184708,0.9255663156509399,0.23408065736293793
15,0.9660879969596863,9.999999747378752e-05,0.08691713958978653,0.9158576130867004,0.22832873463630676
16,0.9660879969596863,9.999999747378752e-05,0.09237676113843918,0.8964401483535767,0.684007465839386
17,0.9636657238006592,9.999999747378752e-05,0.09024359285831451,0.8737863898277283,0.5038934946060181
18,0.9737585783004761,9.999999747378752e-05,0.0676618367433548,0.8996763825416565,0.44047462940216064
19,0.9882922768592834,4.999999873689376e-05,0.038675010204315186,0.9288026094436646,0.2827575206756592
20,0.987484872341156,4.999999873689376e-05,0.03283935785293579,0.9190938472747803,0.43424132466316223
21,0.9814291596412659,4.999999873689376e-05,0.04600713774561882,0.9352750778198242,0.225141242146492
22,0.9886959791183472,4.999999873689376e-05,0.030947260558605194,0.9061488509178162,0.6639980673789978
23,0.9947516918182373,4.999999873689376e-05,0.018050679937005043,0.9158576130867004,0.3723944127559662
24,0.9923294186592102,4.999999873689376e-05,0.020145462825894356,0.9190938472747803,0.469781756401062
25,0.996366560459137,2.499999936844688e-05,0.010456503368914127,0.9223300814628601,0.49434152245521545
26,0.9955591559410095,2.499999936844688e-05,0.015260817483067513,0.9255663156509399,0.5172511339187622
27,0.9979814291000366,2.499999936844688e-05,0.009802132844924927,0.938511312007904,0.3424745500087738
