epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.6261606812477112,0.0010000000474974513,3.4389090538024902,0.8090614676475525,617904.125
11,0.7323375344276428,0.0010000000474974513,1.2341448068618774,0.4433656930923462,4248.61181640625
12,0.765845775604248,0.0010000000474974513,0.8054000735282898,0.8090614676475525,507.49560546875
13,0.792087197303772,0.0010000000474974513,0.6918121576309204,0.7961165308952332,504.8809814453125
14,0.7928946018218994,0.0010000000474974513,0.7709182500839233,0.8058252334594727,1724.015380859375
15,0.7787646055221558,0.0010000000474974513,0.6409714818000793,0.8090614676475525,21.073976516723633
16,0.762212336063385,0.0010000000474974513,0.692470371723175,0.7669903039932251,18.2509708404541
17,0.7941057682037354,0.0010000000474974513,0.6423066258430481,0.7411003112792969,16.141504287719727
18,0.7937020659446716,0.0010000000474974513,0.6052318811416626,0.8090614676475525,21.262636184692383
19,0.7327412366867065,0.0010000000474974513,0.7056427001953125,0.8090614676475525,0.5913583040237427
20,0.7355672121047974,0.0010000000474974513,0.573651909828186,0.8090614676475525,0.5555714964866638
21,0.7928946018218994,0.0010000000474974513,0.4466029405593872,0.7864077687263489,0.5312458276748657
22,0.8102543354034424,0.0010000000474974513,0.45837849378585815,0.8025889992713928,0.5015261769294739
23,0.804602324962616,0.0010000000474974513,0.4731585383415222,0.3656958043575287,52.94144058227539
24,0.8292288780212402,0.0010000000474974513,0.39828288555145264,0.6893203854560852,7.964752674102783
25,0.8457812070846558,0.0010000000474974513,0.3696819245815277,0.7896440029144287,0.731986403465271
26,0.8696002960205078,0.0005000000237487257,0.321550190448761,0.7961165308952332,0.5056449174880981
27,0.879289448261261,0.0005000000237487257,0.30594244599342346,0.8220064640045166,0.4928269386291504
28,0.8865563273429871,0.0005000000237487257,0.28608351945877075,0.8090614676475525,0.6527267098426819
29,0.88413405418396,0.0005000000237487257,0.28872960805892944,0.8090614676475525,0.5828464031219482
30,0.9006863236427307,0.0005000000237487257,0.2669580280780792,0.8090614676475525,1.8180739879608154
31,0.9023011922836304,0.0002500000118743628,0.25474056601524353,0.8090614676475525,0.4886820912361145
32,0.9055308699607849,0.0002500000118743628,0.24002397060394287,0.8025889992713928,0.45125070214271545
33,0.9047234654426575,0.0002500000118743628,0.22721382975578308,0.8478964567184448,0.3674335777759552
34,0.9099717140197754,0.0002500000118743628,0.22867295145988464,0.8122977614402771,0.40036454796791077
