epoch,accuracy,loss,val_accuracy,val_loss
0,0.8070245981216431,0.8491767644882202,0.19093851745128632,20.75277328491211
1,0.8615260124206543,0.320045530796051,0.19741100072860718,11.889185905456543
2,0.8720226287841797,0.3119652271270752,0.6957928538322449,1.0162920951843262
3,0.8752523064613342,0.2947373688220978,0.7928802371025085,0.4381708800792694
4,0.8821154832839966,0.28251543641090393,0.8608414530754089,0.3376918435096741
5,0.8922083377838135,0.2785463035106659,0.5404530763626099,3.3498265743255615
6,0.8998788595199585,0.24751131236553192,0.8187702298164368,0.6413030028343201
7,0.899071455001831,0.22557568550109863,0.8608414530754089,0.37619662284851074
8,0.9168348908424377,0.19131843745708466,0.8640776872634888,0.35390564799308777
9,0.9216794371604919,0.1756111979484558,0.8478964567184448,0.40780410170555115
10,0.932579755783081,0.16259129345417023,0.8834951519966125,0.29992783069610596
11,0.925312876701355,0.17447634041309357,0.844660222530365,0.3851880133152008
12,0.9305611848831177,0.15612387657165527,0.8414239287376404,0.4328359067440033
13,0.9321759939193726,0.16222794353961945,0.8802589178085327,0.3487296998500824
14,0.9442874193191528,0.1367277055978775,0.8673139214515686,0.40535062551498413
15,0.9475171566009521,0.12275811284780502,0.8705501556396484,0.3841557800769806
16,0.945094883441925,0.13038794696331024,0.8349514603614807,0.5353487133979797
17,0.9519580006599426,0.11045067012310028,0.8608414530754089,0.44540563225746155
18,0.9523617029190063,0.10865370184183121,0.8673139214515686,0.42911362648010254
