epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8776745796203613,0.0005000000237487257,0.31038153171539307,0.19741100072860718,15.057855606079102
11,0.9103754758834839,0.0005000000237487257,0.20582497119903564,0.37216827273368835,6.799667835235596
12,0.9358094334602356,0.0005000000237487257,0.152464359998703,0.22006472945213318,10.046541213989258
13,0.9333871603012085,0.0005000000237487257,0.17129728198051453,0.19093851745128632,51.84882736206055
14,0.9410577416419983,0.0005000000237487257,0.15995632112026215,0.19093851745128632,33.14459991455078
15,0.9648768901824951,0.0002500000118743628,0.08542921394109726,0.31715211272239685,9.590693473815918
16,0.9660879969596863,0.0002500000118743628,0.08691874891519547,0.5436893105506897,4.8924078941345215
17,0.9757771492004395,0.0002500000118743628,0.07266677916049957,0.3527508080005646,8.256331443786621
18,0.9769883155822754,0.0002500000118743628,0.05639898031949997,0.4142394959926605,5.78809118270874
19,0.9741622805595398,0.0002500000118743628,0.06467051804065704,0.783171534538269,1.2936089038848877
20,0.9765845537185669,0.0002500000118743628,0.053411729633808136,0.8737863898277283,0.7904914021492004
21,0.9866774082183838,0.0002500000118743628,0.036371998488903046,0.8964401483535767,0.7516109943389893
22,0.9850625991821289,0.0002500000118743628,0.04043888300657272,0.8867313861846924,0.5152959227561951
23,0.9890997409820557,0.0002500000118743628,0.03371473401784897,0.8705501556396484,0.7304861545562744
24,0.9854663014411926,0.0002500000118743628,0.043470047414302826,0.8155339956283569,0.879543662071228
25,0.9818328619003296,0.0002500000118743628,0.04767191782593727,0.8770226240158081,0.9112749099731445
26,0.9854663014411926,0.0001250000059371814,0.04586123675107956,0.8867313861846924,0.910348653793335
27,0.9903108477592468,0.0001250000059371814,0.030277052894234657,0.8640776872634888,0.8735542297363281
28,0.9931368827819824,0.0001250000059371814,0.024807598441839218,0.8155339956283569,0.9737598299980164
