epoch,accuracy,loss,val_accuracy,val_loss
0,0.8986677527427673,0.25110679864883423,0.8317152261734009,0.43329060077667236
1,0.9184497594833374,0.19895394146442413,0.8414239287376404,0.40032723546028137
2,0.9410577416419983,0.14833030104637146,0.8478964567184448,0.4020249843597412
3,0.9507468938827515,0.12438765168190002,0.8381876945495605,0.4361942708492279
4,0.957610011100769,0.10701973736286163,0.8576051592826843,0.4087538719177246
5,0.9644731283187866,0.08420785516500473,0.893203854560852,0.29371166229248047
6,0.9689140319824219,0.07759326696395874,0.8834951519966125,0.3236868977546692
7,0.9725474119186401,0.0662151575088501,0.8673139214515686,0.38995784521102905
8,0.9737585783004761,0.061894405633211136,0.9158576130867004,0.2357124388217926
9,0.9846588373184204,0.044012684375047684,0.8867313861846924,0.4071710705757141
10,0.9830440282821655,0.04722312092781067,0.8705501556396484,0.4697732627391815
11,0.9858700037002563,0.03982874006032944,0.9126213788986206,0.2410430908203125
12,0.9854663014411926,0.03983946517109871,0.8964401483535767,0.327409029006958
13,0.9907145500183105,0.024700699374079704,0.9126213788986206,0.27348291873931885
