epoch,accuracy,loss,val_accuracy,val_loss
10,0.8340734839439392,0.4133935570716858,0.8090614676475525,0.5071232914924622
11,0.9067420363426208,0.21741099655628204,0.8705501556396484,0.269268274307251
12,0.9358094334602356,0.15156060457229614,0.8705501556396484,0.27408650517463684
13,0.9523617029190063,0.12599101662635803,0.8964401483535767,0.2632976174354553
14,0.9596285820007324,0.0950918197631836,0.9255663156509399,0.19112373888492584
15,0.9652805924415588,0.08321718871593475,0.9352750778198242,0.1577783226966858
16,0.9668954610824585,0.08487504720687866,0.8996763825416565,0.261450856924057
17,0.9681065678596497,0.07896674424409866,0.8349514603614807,0.4494466483592987
18,0.9656842947006226,0.08784902095794678,0.9190938472747803,0.17444343864917755
19,0.9834477305412292,0.047903768718242645,0.954692542552948,0.15675348043441772
20,0.9907145500183105,0.027965251356363297,0.9579287767410278,0.13565325736999512
21,0.9919257164001465,0.02234996110200882,0.9644013047218323,0.14259490370750427
22,0.9923294186592102,0.02187904715538025,0.9611650705337524,0.11015456914901733
23,0.9927331209182739,0.018981626257300377,0.9482200741767883,0.19374820590019226
24,0.9951554536819458,0.011657681316137314,0.9482200741767883,0.2224542796611786
25,0.9915220141410828,0.01896812580525875,0.9644013047218323,0.16498661041259766
26,0.996366560459137,0.011067982763051987,0.9611650705337524,0.17172935605049133
27,0.9975777268409729,0.009322740137577057,0.9579287767410278,0.17430555820465088
28,0.9967702627182007,0.008442884311079979,0.9611650705337524,0.1626301407814026
