epoch,accuracy,loss,val_accuracy,val_loss
0,0.7472749352455139,0.5122714638710022,0.7605177760124207,0.6181924343109131
1,0.8437626361846924,0.3638421893119812,0.26213592290878296,0.7862657308578491
2,0.8760597705841064,0.29757171869277954,0.663430392742157,0.5443970561027527
3,0.8800969123840332,0.2658941149711609,0.8090614676475525,0.4053595960140228
4,0.8978602886199951,0.23193751275539398,0.828478991985321,0.3594415485858917
5,0.9140088558197021,0.20468243956565857,0.8187702298164368,0.36612558364868164
6,0.9220831394195557,0.18752117455005646,0.8576051592826843,0.34281855821609497
7,0.9293500185012817,0.16688846051692963,0.8673139214515686,0.34873276948928833
8,0.942672610282898,0.14265023171901703,0.8673139214515686,0.34141069650650024
9,0.9446911811828613,0.1386948972940445,0.8899676203727722,0.3447752594947815
10,0.9495357275009155,0.12784406542778015,0.8640776872634888,0.3073236346244812
11,0.9620508551597595,0.1045994982123375,0.8834951519966125,0.3470006287097931
12,0.958821177482605,0.10527303069829941,0.8770226240158081,0.2890459895133972
13,0.9656842947006226,0.09057047963142395,0.8737863898277283,0.34068918228149414
14,0.9693177342414856,0.08403262495994568,0.8867313861846924,0.2932202219963074
