epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8070245981216431,9.999999747378752e-05,0.9561625123023987,0.19093851745128632,34.258148193359375
11,0.8659669160842896,9.999999747378752e-05,0.47942817211151123,0.19093851745128632,106.10523223876953
12,0.8857488632202148,9.999999747378752e-05,0.38285237550735474,0.3236245810985565,43.606346130371094
13,0.9063383340835571,9.999999747378752e-05,0.3306296467781067,0.7119740843772888,4.988667964935303
14,0.9249091744422913,9.999999747378752e-05,0.23483236134052277,0.844660222530365,1.185627818107605
15,0.9293500185012817,9.999999747378752e-05,0.23118428885936737,0.8802589178085327,0.5679384469985962
16,0.9333871603012085,9.999999747378752e-05,0.19978025555610657,0.8090614676475525,0.6731294989585876
17,0.9386354684829712,9.999999747378752e-05,0.17227335274219513,0.8705501556396484,0.6452035307884216
18,0.9555914402008057,9.999999747378752e-05,0.13519638776779175,0.893203854560852,0.3840351402759552
19,0.9507468938827515,9.999999747378752e-05,0.12697438895702362,0.8867313861846924,0.44486457109451294
20,0.958821177482605,9.999999747378752e-05,0.12813887000083923,0.893203854560852,0.35472381114959717
21,0.9672991633415222,9.999999747378752e-05,0.08781960606575012,0.9190938472747803,0.3513195514678955
22,0.9705288410186768,9.999999747378752e-05,0.08652378618717194,0.9126213788986206,0.3875635266304016
23,0.957610011100769,9.999999747378752e-05,0.12826594710350037,0.8770226240158081,0.3949541449546814
24,0.9652805924415588,9.999999747378752e-05,0.09096714854240417,0.9288026094436646,0.2570092976093292
25,0.9769883155822754,9.999999747378752e-05,0.06665933132171631,0.9190938472747803,0.39592835307121277
26,0.9717400074005127,9.999999747378752e-05,0.08998966217041016,0.9158576130867004,0.2609706521034241
27,0.9689140319824219,9.999999747378752e-05,0.10112542659044266,0.8899676203727722,0.3551819622516632
28,0.9798142910003662,4.999999873689376e-05,0.050730492919683456,0.9158576130867004,0.3135041296482086
29,0.9798142910003662,4.999999873689376e-05,0.058074451982975006,0.9223300814628601,0.29539957642555237
30,0.9794105887413025,4.999999873689376e-05,0.050790295004844666,0.9352750778198242,0.2484748810529709
31,0.9850625991821289,4.999999873689376e-05,0.039829812943935394,0.9352750778198242,0.27240216732025146
32,0.9858700037002563,4.999999873689376e-05,0.03932706266641617,0.9223300814628601,0.32496997714042664
33,0.9895034432411194,4.999999873689376e-05,0.035744402557611465,0.9255663156509399,0.28050732612609863
34,0.9886959791183472,2.499999936844688e-05,0.030057143419981003,0.9288026094436646,0.27537572383880615
