epoch,accuracy,loss,val_accuracy,val_loss
0,0.9047234654426575,0.20606045424938202,0.8414239287376404,0.47972115874290466
1,0.9410577416419983,0.15071114897727966,0.8511326909065247,0.4585409462451935
2,0.9459022879600525,0.13700376451015472,0.8543689250946045,0.4506569802761078
3,0.9628583192825317,0.09871421009302139,0.8640776872634888,0.48392346501350403
4,0.9632620215415955,0.08871646970510483,0.8867313861846924,0.41258367896080017
5,0.9721437096595764,0.08522586524486542,0.8802589178085327,0.4105854332447052
6,0.9685102701187134,0.07739021629095078,0.8834951519966125,0.43494856357574463
7,0.9737585783004761,0.06864834576845169,0.8867313861846924,0.38379889726638794
8,0.9818328619003296,0.055443618446588516,0.909385085105896,0.34283262491226196
9,0.9818328619003296,0.05489961430430412,0.8867313861846924,0.4109410345554352
10,0.9818328619003296,0.05294705554842949,0.8867313861846924,0.3699732720851898
11,0.9810254573822021,0.04817165061831474,0.9061488509178162,0.30486708879470825
12,0.9854663014411926,0.04337260127067566,0.8899676203727722,0.4100983142852783
13,0.9830440282821655,0.04025375843048096,0.893203854560852,0.5268675684928894
14,0.9858700037002563,0.04097774624824524,0.8996763825416565,0.43265658617019653
