epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8058134913444519,9.999999747378752e-05,1.13485586643219,0.19093851745128632,84.13903045654297
11,0.8776745796203613,9.999999747378752e-05,0.41597285866737366,0.19093851745128632,43.548126220703125
12,0.8817117214202881,9.999999747378752e-05,0.34094685316085815,0.3009708821773529,12.82480239868164
13,0.8877674341201782,9.999999747378752e-05,0.3889470398426056,0.5016181468963623,3.659240484237671
14,0.8716188669204712,9.999999747378752e-05,0.3951626718044281,0.663430392742157,21.074909210205078
15,0.8651594519615173,9.999999747378752e-05,0.5931028127670288,0.44983819127082825,266.8905029296875
16,0.8873637318611145,9.999999747378752e-05,0.31877681612968445,0.8317152261734009,1.1209074258804321
17,0.8897860050201416,9.999999747378752e-05,0.33093002438545227,0.7475728392601013,1.3459466695785522
18,0.8796931505203247,9.999999747378752e-05,0.3099209666252136,0.8187702298164368,0.49187058210372925
19,0.8938231468200684,9.999999747378752e-05,0.2990300953388214,0.8252426981925964,0.8269817233085632
20,0.916431188583374,9.999999747378752e-05,0.21712888777256012,0.8608414530754089,0.6842655539512634
21,0.9035122990608215,9.999999747378752e-05,0.2587089538574219,0.7313916087150574,1.4332586526870728
22,0.882922887802124,4.999999873689376e-05,0.30633974075317383,0.8058252334594727,3.184337615966797
23,0.912797749042511,4.999999873689376e-05,0.21376776695251465,0.8640776872634888,0.5612457990646362
24,0.9156237244606018,4.999999873689376e-05,0.21322913467884064,0.8478964567184448,0.43780022859573364
25,0.9382317066192627,4.999999873689376e-05,0.1537315845489502,0.8640776872634888,0.45436614751815796
26,0.9370205998420715,4.999999873689376e-05,0.16609561443328857,0.8640776872634888,0.3310815393924713
27,0.9418651461601257,4.999999873689376e-05,0.14441540837287903,0.8608414530754089,0.462873637676239
28,0.9507468938827515,4.999999873689376e-05,0.15224865078926086,0.8673139214515686,0.33525216579437256
29,0.9491320252418518,4.999999873689376e-05,0.1362489014863968,0.8543689250946045,0.4250912368297577
30,0.9584174156188965,2.499999936844688e-05,0.0984533503651619,0.8673139214515686,0.5310327410697937
31,0.9572063088417053,2.499999936844688e-05,0.1146443784236908,0.8673139214515686,0.5822929739952087
32,0.9596285820007324,2.499999936844688e-05,0.10597231984138489,0.8834951519966125,0.45999467372894287
