epoch,accuracy,loss,val_accuracy,val_loss
0,0.758578896522522,0.4909849464893341,0.19093851745128632,0.8287211060523987
1,0.8510294556617737,0.3445942997932434,0.24271844327449799,0.8570036292076111
2,0.8744449019432068,0.2847866714000702,0.6569579243659973,0.560097873210907
3,0.8914008736610413,0.2537263333797455,0.7896440029144287,0.4107156991958618
4,0.9006863236427307,0.22640198469161987,0.8187702298164368,0.38022640347480774
5,0.9148163199424744,0.2038078010082245,0.844660222530365,0.3696596324443817
6,0.9184497594833374,0.18963168561458588,0.8705501556396484,0.3603392243385315
7,0.9337908625602722,0.16360242664813995,0.8608414530754089,0.3634811341762543
8,0.9386354684829712,0.15211251378059387,0.8737863898277283,0.35854876041412354
9,0.9491320252418518,0.13522538542747498,0.8737863898277283,0.3251330554485321
10,0.9483245611190796,0.12229025363922119,0.8802589178085327,0.3278388977050781
11,0.9596285820007324,0.10390213131904602,0.8802589178085327,0.3235475718975067
12,0.9656842947006226,0.09667275100946426,0.8705501556396484,0.34911689162254333
13,0.9648768901824951,0.09791862219572067,0.8802589178085327,0.43006759881973267
14,0.9729511737823486,0.07965341955423355,0.8964401483535767,0.3444722294807434
