epoch,accuracy,loss,val_accuracy,val_loss
0,0.7109406590461731,0.540901243686676,0.31391584873199463,0.7321427464485168
1,0.7755349278450012,0.4619563817977905,0.35922330617904663,0.7143591046333313
2,0.7961243391036987,0.43438979983329773,0.7637540698051453,0.5291277766227722
3,0.8094469308853149,0.41723859310150146,0.7572815418243408,0.5066269636154175
4,0.8187323212623596,0.39088380336761475,0.7864077687263489,0.4624408483505249
5,0.8284214735031128,0.38262075185775757,0.7055016160011292,0.5556405782699585
6,0.8251917362213135,0.38379818201065063,0.8058252334594727,0.4659382402896881
7,0.8421477675437927,0.34855151176452637,0.754045307636261,0.4903664290904999
8,0.8377069234848022,0.3509829640388489,0.7896440029144287,0.5544832944869995
9,0.8461849093437195,0.3458040654659271,0.7864077687263489,0.4352797865867615
10,0.8441663384437561,0.3296848237514496,0.8090614676475525,0.466349333524704
11,0.8603149056434631,0.3264186680316925,0.8025889992713928,0.47775837779045105
12,0.8486071825027466,0.32401180267333984,0.7961165308952332,0.4371931850910187
13,0.8473960161209106,0.3374529182910919,0.7669903039932251,0.4815700352191925
14,0.8627371788024902,0.31579920649528503,0.8252426981925964,0.3711444139480591
