epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8005651831626892,9.999999747378752e-05,0.9526445865631104,0.19093851745128632,53.83388137817383
11,0.8651594519615173,9.999999747378752e-05,0.423005610704422,0.19093851745128632,82.10271453857422
12,0.896649181842804,9.999999747378752e-05,0.30773627758026123,0.29449838399887085,18.93552589416504
13,0.8994751572608948,9.999999747378752e-05,0.329465389251709,0.43689319491386414,6.544557571411133
14,0.9035122990608215,9.999999747378752e-05,0.3187870681285858,0.598705530166626,7.801976680755615
15,0.900282621383667,9.999999747378752e-05,0.30928757786750793,0.828478991985321,0.8272850513458252
16,0.9168348908424377,9.999999747378752e-05,0.22603656351566315,0.8543689250946045,0.6768112778663635
17,0.9212757349014282,9.999999747378752e-05,0.25397390127182007,0.8608414530754089,0.6788075566291809
18,0.9434800148010254,9.999999747378752e-05,0.15108425915241241,0.8802589178085327,0.46205806732177734
19,0.9236980080604553,9.999999747378752e-05,0.25242188572883606,0.8737863898277283,0.3310500979423523
20,0.924101710319519,9.999999747378752e-05,0.20327527821063995,0.8640776872634888,0.5375373363494873
21,0.9345983266830444,9.999999747378752e-05,0.16457103192806244,0.8996763825416565,0.3377731144428253
22,0.942672610282898,9.999999747378752e-05,0.16881509125232697,0.8608414530754089,2.828465461730957
23,0.9390391707420349,4.999999873689376e-05,0.1667575240135193,0.8478964567184448,1.2286741733551025
24,0.9418651461601257,4.999999873689376e-05,0.14641737937927246,0.8867313861846924,0.4490317404270172
25,0.9551877379417419,4.999999873689376e-05,0.14196531474590302,0.909385085105896,0.27388277649879456
26,0.9616471529006958,4.999999873689376e-05,0.11466032266616821,0.9190938472747803,0.26674672961235046
27,0.9568026065826416,4.999999873689376e-05,0.13109387457370758,0.8996763825416565,0.290404736995697
28,0.9454985857009888,4.999999873689376e-05,0.14667658507823944,0.9190938472747803,0.2219858318567276
29,0.970125138759613,4.999999873689376e-05,0.08524536341428757,0.9061488509178162,0.33959290385246277
30,0.9705288410186768,4.999999873689376e-05,0.08799672871828079,0.9190938472747803,0.4022887349128723
31,0.9717400074005127,4.999999873689376e-05,0.08817583322525024,0.9158576130867004,0.2392609715461731
32,0.9717400074005127,2.499999936844688e-05,0.07532277703285217,0.909385085105896,0.2477158010005951
33,0.9818328619003296,2.499999936844688e-05,0.05654515326023102,0.9190938472747803,0.282137930393219
34,0.9790068864822388,2.499999936844688e-05,0.062230296432971954,0.9352750778198242,0.2839386463165283
