epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.7981429100036621,9.999999747378752e-05,0.9118228554725647,0.19093851745128632,18.599597930908203
11,0.865563154220581,9.999999747378752e-05,0.4654946029186249,0.19741100072860718,10.609572410583496
12,0.8914008736610413,9.999999747378752e-05,0.33402714133262634,0.3915857672691345,5.375791549682617
13,0.9047234654426575,9.999999747378752e-05,0.3367399275302887,0.5631067752838135,3.383289337158203
14,0.9006863236427307,9.999999747378752e-05,0.3018282949924469,0.8317152261734009,1.0125066041946411
15,0.9152200222015381,9.999999747378752e-05,0.2600037753582001,0.8478964567184448,0.7856548428535461
16,0.941461443901062,9.999999747378752e-05,0.19452700018882751,0.8576051592826843,0.5765582919120789
17,0.9479208588600159,9.999999747378752e-05,0.14890719950199127,0.8834951519966125,0.39449140429496765
18,0.9543802738189697,9.999999747378752e-05,0.14584411680698395,0.8673139214515686,0.9436984062194824
19,0.942672610282898,9.999999747378752e-05,0.17879313230514526,0.8770226240158081,0.46719035506248474
20,0.9535728693008423,9.999999747378752e-05,0.15282635390758514,0.8834951519966125,0.5693697333335876
21,0.9535728693008423,4.999999873689376e-05,0.15386269986629486,0.9288026094436646,0.31282052397727966
22,0.9648768901824951,4.999999873689376e-05,0.11044537276029587,0.8867313861846924,0.49802377820014954
23,0.9689140319824219,4.999999873689376e-05,0.08349337428808212,0.909385085105896,0.36628130078315735
24,0.9745659828186035,4.999999873689376e-05,0.07655251026153564,0.9288026094436646,0.41620296239852905
25,0.970125138759613,2.499999936844688e-05,0.09294019639492035,0.9320388436317444,0.29479408264160156
26,0.9818328619003296,2.499999936844688e-05,0.0536174438893795,0.9417475461959839,0.28286463022232056
27,0.9878885746002197,2.499999936844688e-05,0.0347953699529171,0.9255663156509399,0.3114250898361206
28,0.9786031246185303,2.499999936844688e-05,0.06486979871988297,0.9255663156509399,0.32674241065979004
29,0.9818328619003296,2.499999936844688e-05,0.04807123914361,0.9126213788986206,0.3316801190376282
30,0.9854663014411926,1.249999968422344e-05,0.040365781635046005,0.9223300814628601,0.3477928340435028
31,0.983851432800293,1.249999968422344e-05,0.04295380041003227,0.9223300814628601,0.4318491220474243
32,0.9850625991821289,1.249999968422344e-05,0.041507329791784286,0.9190938472747803,0.3899710774421692
