epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8187323212623596,9.999999747378752e-05,0.39821502566337585,0.8122977614402771,0.41639444231987
11,0.8982640504837036,9.999999747378752e-05,0.24772696197032928,0.8576051592826843,0.2904958426952362
12,0.9285426139831543,9.999999747378752e-05,0.18129146099090576,0.8608414530754089,0.44938379526138306
13,0.9434800148010254,9.999999747378752e-05,0.13905012607574463,0.8543689250946045,0.4188285768032074
14,0.9555914402008057,9.999999747378752e-05,0.10617540776729584,0.9158576130867004,0.2787371873855591
15,0.9596285820007324,9.999999747378752e-05,0.1068667396903038,0.8317152261734009,0.7826672792434692
16,0.9563988447189331,9.999999747378752e-05,0.11038751155138016,0.9158576130867004,0.20938485860824585
17,0.9616471529006958,9.999999747378752e-05,0.09062986075878143,0.8737863898277283,0.4932311177253723
18,0.9689140319824219,9.999999747378752e-05,0.07777205109596252,0.9320388436317444,0.20256470143795013
19,0.9769883155822754,9.999999747378752e-05,0.06072680652141571,0.9158576130867004,0.3950488865375519
20,0.96649169921875,9.999999747378752e-05,0.08569920808076859,0.9449838399887085,0.18191032111644745
21,0.9741622805595398,9.999999747378752e-05,0.06894831359386444,0.9158576130867004,0.32109877467155457
22,0.9810254573822021,9.999999747378752e-05,0.042362600564956665,0.9288026094436646,0.23906546831130981
23,0.9890997409820557,9.999999747378752e-05,0.0365525521337986,0.9320388436317444,0.2775696814060211
24,0.9895034432411194,4.999999873689376e-05,0.03385230898857117,0.938511312007904,0.20777875185012817
25,0.9907145500183105,4.999999873689376e-05,0.025997089222073555,0.9352750778198242,0.1780162900686264
26,0.9882922768592834,4.999999873689376e-05,0.03233250975608826,0.9352750778198242,0.3600189685821533
27,0.991118311882019,4.999999873689376e-05,0.020416919142007828,0.938511312007904,0.30383145809173584
28,0.9951554536819458,4.999999873689376e-05,0.017629053443670273,0.9158576130867004,0.4539516866207123
29,0.9955591559410095,2.499999936844688e-05,0.012994962744414806,0.9352750778198242,0.39367082715034485
30,0.9975777268409729,2.499999936844688e-05,0.007958793081343174,0.9029126167297363,0.6428347229957581
31,0.9987888336181641,2.499999936844688e-05,0.0072992886416614056,0.9320388436317444,0.3089773654937744
