epoch,accuracy,loss,val_accuracy,val_loss
0,0.7787646055221558,0.46058160066604614,0.7766990065574646,0.5154485702514648
1,0.8312474489212036,0.3890071511268616,0.7669903039932251,0.5186284780502319
2,0.8385143280029297,0.3608131408691406,0.799352765083313,0.47480708360671997
3,0.8518369197845459,0.3416188657283783,0.7961165308952332,0.4707093834877014
4,0.849414587020874,0.3357546031475067,0.8058252334594727,0.5301259756088257
5,0.8570851683616638,0.32035723328590393,0.8122977614402771,0.46492311358451843
6,0.865563154220581,0.3080691695213318,0.8058252334594727,0.4583590030670166
7,0.8740411996841431,0.3035614788532257,0.8058252334594727,0.5545043349266052
8,0.8780783414840698,0.28563186526298523,0.8058252334594727,0.5551886558532715
9,0.8760597705841064,0.2873170077800751,0.8090614676475525,0.5337284803390503
