epoch,accuracy,loss,val_accuracy,val_loss
10,0.9180459976196289,0.20382025837898254,0.8737863898277283,0.32537364959716797
11,0.9406540393829346,0.13388723134994507,0.8705501556396484,0.33327823877334595
12,0.9483245611190796,0.1148793175816536,0.8770226240158081,0.3317202031612396
13,0.9555914402008057,0.10720916092395782,0.8834951519966125,0.30097121000289917
14,0.9729511737823486,0.08618265390396118,0.9061488509178162,0.2638988494873047
15,0.9721437096595764,0.07437653094530106,0.893203854560852,0.3837166428565979
16,0.9741622805595398,0.06369177252054214,0.8867313861846924,0.3881419897079468
17,0.9794105887413025,0.06158104166388512,0.8899676203727722,0.35217466950416565
18,0.982640266418457,0.04729790613055229,0.8964401483535767,0.34884127974510193
19,0.9850625991821289,0.040676020085811615,0.893203854560852,0.3619130253791809
20,0.9850625991821289,0.040415436029434204,0.8899676203727722,0.3644823431968689
