epoch,accuracy,loss,val_accuracy,val_loss
0,0.7719429731369019,4.168524742126465,0.184523805975914,83.340576171875
1,0.8169542551040649,0.5710432529449463,0.184523805975914,125.66629791259766
2,0.8255813717842102,0.3961322605609894,0.184523805975914,106.16548156738281
3,0.8420855402946472,0.3702337145805359,0.184523805975914,72.14134979248047
4,0.8484621047973633,0.34156039357185364,0.184523805975914,30.119070053100586
5,0.8537134528160095,0.33618664741516113,0.2321428507566452,8.022538185119629
6,0.8585896492004395,0.3526700735092163,0.7946428656578064,0.5873116254806519
7,0.8649662137031555,0.30061525106430054,0.8214285969734192,0.386732280254364
8,0.8585896492004395,0.3158688545227051,0.8214285969734192,0.374841570854187
9,0.8567141890525818,0.3185423016548157,0.8065476417541504,0.5738145112991333
10,0.8507126569747925,0.3374480605125427,0.8214285969734192,0.3758862018585205
11,0.8735933899879456,0.310786634683609,0.8154761791229248,0.6893709897994995
12,0.8627156615257263,0.31181302666664124,0.8154761791229248,0.3534545302391052
13,0.8694673776626587,0.29428336024284363,0.824404776096344,0.41130396723747253
14,0.866841733455658,0.28386375308036804,0.8184523582458496,0.4812295138835907
15,0.8649662137031555,0.2862471342086792,0.836309552192688,0.5133708119392395
16,0.8747186660766602,0.26308417320251465,0.8154761791229248,0.4061599373817444
17,0.8799700140953064,0.28105106949806213,0.8154761791229248,0.96465003490448
