epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8090431690216064,9.999999747378752e-05,0.8338890671730042,0.19093851745128632,17.821733474731445
11,0.8562777638435364,9.999999747378752e-05,0.4210555851459503,0.26213592290878296,22.612520217895508
12,0.8853451609611511,9.999999747378752e-05,0.29873788356781006,0.245954692363739,35.024620056152344
13,0.9071457386016846,9.999999747378752e-05,0.2507026195526123,0.4239482283592224,16.247739791870117
14,0.925312876701355,9.999999747378752e-05,0.20256096124649048,0.5857605338096619,2.5082342624664307
15,0.9422688484191895,9.999999747378752e-05,0.14653770625591278,0.6860841512680054,1.4605767726898193
16,0.937828004360199,9.999999747378752e-05,0.16150397062301636,0.8122977614402771,0.7626325488090515
17,0.950343132019043,9.999999747378752e-05,0.13998016715049744,0.8608414530754089,0.3862859606742859
18,0.9640694260597229,9.999999747378752e-05,0.09738649427890778,0.8478964567184448,0.424515962600708
19,0.9628583192825317,9.999999747378752e-05,0.10288074612617493,0.909385085105896,0.25124967098236084
20,0.9668954610824585,9.999999747378752e-05,0.09814154356718063,0.9190938472747803,0.33822736144065857
21,0.9624545574188232,9.999999747378752e-05,0.10588455945253372,0.8802589178085327,0.36569687724113464
22,0.9535728693008423,9.999999747378752e-05,0.1212523877620697,0.893203854560852,0.5715802907943726
23,0.9709326028823853,4.999999873689376e-05,0.08251037448644638,0.8899676203727722,0.49092990159988403
24,0.9753734469413757,4.999999873689376e-05,0.07095161080360413,0.9126213788986206,0.3183555006980896
25,0.9810254573822021,4.999999873689376e-05,0.047275297343730927,0.9061488509178162,0.48183631896972656
